passengerid,survived,Base,11,15
452,0,0.08718469163942744,0.10570294930152248,0.09569903457387015
453,0,0.1521914321717873,0.1481926068913829,0.12391023562255477
454,1,0.9487130463342398,0.9660336580503,0.9609008514176847
455,0,0.07760801716868909,0.08066948183919283,0.07928990929781646
456,0,0.8941580273682146,0.8847563171162973,0.9098335414185953
457,0,0.052697569332005485,0.044282810588392715,0.03515194407830686
458,1,0.9163618722511395,0.9211678194237529,0.9165881511989978
459,0,0.05888261647139786,0.06082777159016902,0.07281494387370392
460,0,0.09478717406637374,0.09779635334544189,0.09492388912890784
461,0,0.4354023813875623,0.41739139580658996,0.4646217142845448
462,0,0.2879595159978644,0.29226864407720404,0.2906645905048902
463,1,0.9906191831211599,0.9917441940743192,0.9876679247431771
464,0,0.022023778999972654,0.02973696597044944,0.03138027653093592
465,1,0.08339133173190491,0.09236160025344194,0.08835949176152519
466,0,0.2830174695808207,0.16835500045552995,0.1418694783206133
467,1,0.6903868776127126,0.6654826736788081,0.6759384398568727
468,0,0.3670823750449888,0.3291390068075792,0.3433829409065966
469,0,0.07783380045956872,0.07646281082077151,0.08336736288374767
470,1,0.919427363744551,0.9500620833818194,0.9519023190005439
471,1,0.9884386022254856,0.9912670786458664,0.9904057911198032
472,1,0.9934209215111326,0.9960212981098611,0.9956494506076905
473,0,0.4313834589465944,0.420231722179278,0.41124474588144966
474,1,0.9800044948221368,0.9798481934649081,0.9828015614470068
475,0,0.10772593986366909,0.09961118692172034,0.10002172767166133
476,0,0.08645572545856475,0.08076965712511645,0.08072959507009256
477,0,0.04455444946781748,0.0552137481507301,0.04949076734208793
478,1,0.887671906370829,0.9092079648523436,0.9240833869074104
479,0,0.08424077499293245,0.07946049150616473,0.0880702542128231
480,0,0.1634665833953825,0.18041270751401442,0.19357908480298477
481,0,0.030211552127968166,0.03205235869521593,0.03326854440717482
482,1,0.7050931427278889,0.7144427864135725,0.6998352618011152
483,0,0.06953665543731287,0.06419506664353239,0.06937231532875414
484,1,0.6822675210376812,0.651994643377035,0.6424487413261104
485,1,0.40846018979043525,0.3916680040397802,0.39558340756504967
486,0,0.08361713649205599,0.08364625642002663,0.08472902535814095
487,0,0.0755913297388544,0.05903066456923163,0.06487467983284616
488,0,0.1261173257360548,0.12379875824226387,0.12501620241012093
489,0,0.043986956310099884,0.024709126045082158,0.024140207176308014
490,0,0.051398614574069336,0.034446772752026344,0.034979851387541686
491,1,0.5322605279023059,0.5067680707798939,0.5482117179928833
492,0,0.0375171012927464,0.04238591639280188,0.04499455391198841
493,1,0.7029113533601071,0.6917108175496274,0.7164614422778268
494,0,0.2180199488098404,0.22543458407529565,0.21530673068009895
495,1,0.04436637553413379,0.03198341105453893,0.03805436617173451
496,1,0.9899141540983508,0.9913282359423884,0.9908641145966444
497,1,0.9560198757502323,0.9779402312870485,0.9646039902130426
498,1,0.8954002019362559,0.9144298461520609,0.9408013141344798
499,0,0.07079053550334331,0.0842162548704945,0.06690137394528566
500,0,0.022375159901458816,0.022477046183886757,0.01977997244102392
501,1,0.6783118548246162,0.666399308967803,0.6839945032023212
502,1,0.9919321101452124,0.9948306582068923,0.9932151061278879
503,1,0.08299327190756668,0.08306311503698624,0.07586877949950144
504,1,0.18848119588457996,0.23106356109948842,0.19849420866878134
505,0,0.07509835039334112,0.08163395212260678,0.08210590538483513
506,0,0.08665737436257392,0.08895539484199175,0.09151521970777399
507,0,0.0734857376944062,0.057727500840773716,0.05433726750509942
508,1,0.7690724563285513,0.7608250760168923,0.7352447586375058
509,0,0.07670177603255346,0.08086038637289511,0.08254470178147881
510,0,0.07669613561937273,0.07546898523949462,0.08302723503971748
511,0,0.11885455053574354,0.10193080183687064,0.11516473214307027
512,1,0.982509588449697,0.9835480527453613,0.9817769985788445
513,0,0.13864875489334885,0.13959909745278093,0.1427306698547253
514,0,0.03813994409706171,0.027967586657507516,0.028157579724572834
515,1,0.9099195118514166,0.9285464996356549,0.9237890192721201
516,0,0.06456196556298409,0.07031628532909959,0.06975074299477746
517,0,0.18682628506117985,0.1822627076964485,0.18555260945763322
518,1,0.7618070514213355,0.7847978013348351,0.764326912810212
519,0,0.6878109302210571,0.7057876305107424,0.674162004682224
520,1,0.9836821883948229,0.988710876053334,0.9844058060501729
521,0,0.10011729170248382,0.1128452524364251,0.09988097151150249
522,0,0.16319129810010882,0.17264352348700995,0.17164329940264353
523,1,0.9746779229924305,0.9825040499617286,0.9813977166713445
524,1,0.12221691823455297,0.1313752487632478,0.14946129586356297
525,0,0.12373897889427755,0.1208198755677866,0.11042122508640502
526,0,0.24343607192889785,0.26135147029595396,0.2556852516615417
527,0,0.06893367358841264,0.08041975700356153,0.062245271252309636
528,0,0.02604886205448187,0.031151275232678494,0.03092153058648755
529,0,0.45799688774813896,0.37202465048735417,0.38393982952898315
530,1,0.9885418531364845,0.9931143536972414,0.9919916719322891
531,0,0.0827743947526762,0.0698715310030961,0.050168073291310365
532,1,0.9099558570571854,0.9008326747415709,0.8865140888445685
533,0,0.07823428153378022,0.07639251461952394,0.0804434853827417
534,0,0.03303512336050265,0.02843648589199067,0.0333356489336915
535,1,0.6854260479502,0.6358442531354405,0.6446265187581557
536,0,0.052132655149121764,0.0424286580209608,0.043218897127788806
537,0,0.0724492756455487,0.07538002158809624,0.0681555970350563
538,0,0.07106748503407287,0.07903390953926893,0.07442009838633167
539,0,0.39278778423046845,0.3889723734154297,0.41142178258424306
540,0,0.3058807282229032,0.3075039703999924,0.3062339514497147
541,0,0.07462527356651205,0.0756407897826226,0.0752544674179385
542,1,0.06073846010543944,0.0666196554607509,0.05803828919020546
543,1,0.47698979052609025,0.4500936661371264,0.49007112347808823
544,1,0.6711576870665574,0.6955001102954534,0.6797165624594392
545,1,0.9937749201032421,0.9954450215272377,0.9941573628453299
546,0,0.1840580316938424,0.15333718986447947,0.13985624300278052
547,1,0.9205636422782245,0.9377858645887291,0.9417093072559958
548,0,0.06842823369859471,0.07398736155595977,0.07160652961451161
549,0,0.9290786361740664,0.9253142633209368,0.9173456031583656
550,1,0.9821915599341964,0.9858828284878804,0.984554856861207
551,1,0.9949782892731478,0.9962520502902265,0.995005342778639
552,0,0.07652548157262437,0.0778238934084527,0.08102630982766794
553,0,0.07078218051202162,0.07317505058259716,0.08156105108548033
554,0,0.08928494507420749,0.09119077071664969,0.08182085427665285
555,0,0.09315328579320503,0.09418805905850823,0.1065986786848548
556,1,0.8437520340549501,0.850706275821338,0.8390478616251542
557,1,0.8888736322940601,0.8985891705825334,0.8926969649519544
558,0,0.07259753845412627,0.08843672849196789,0.07649256899096064
559,1,0.8781241275342738,0.8767952165083753,0.8702283597872313
560,0,0.12257559097787771,0.08569012912074055,0.06703892013664861
561,1,0.6394146014631141,0.6853811507326291,0.6685244992995026
562,1,0.9848654086168764,0.988222716469415,0.9890573673792067
563,1,0.7527345131442875,0.7511557544789005,0.6919307314878811
564,0,0.08253259465394942,0.08226204173302416,0.08128965873403869
565,0,0.08371028675767911,0.07799867471809852,0.08083531061122952
566,1,0.9902811200244528,0.9917826745090635,0.9862630749653091
567,0,0.18173546271084584,0.19629046364531152,0.19602544234241015
568,1,0.9683031053985749,0.9625876842070221,0.9660860146655974
569,0,0.27237334262344687,0.2645511097907675,0.27536072469544076
570,0,0.07405599855802124,0.07801523633534559,0.07996788652855588
571,0,0.19801498518007113,0.1930626786043132,0.14801368656020258
572,1,0.8562516386794601,0.8716637592407729,0.8972970548665417
573,0,0.09705905690299053,0.09384811138850546,0.09135399280374493
574,0,0.04190899295098809,0.04306628694679505,0.05723185703324396
575,1,0.947282899818973,0.9510292640341674,0.9378359018742514
576,0,0.9034726625438769,0.8968326984774033,0.9029547979103307
577,1,0.9949437705955456,0.995909419515804,0.9952638366817219
578,0,0.03296047058261919,0.036391426680205015,0.05425536413343795
579,0,0.3737325529439884,0.32494959591951716,0.2390225009781982
580,0,0.06101989230101403,0.07235442078704264,0.05450731221731338
581,0,0.09509322170394964,0.09081096162184905,0.10585570888298895
582,1,0.1116447662777838,0.1073912626511761,0.10788972769600934
583,0,0.016129450542216022,0.01752542079249176,0.017072752469577835
584,0,0.03843335890742893,0.03268260265132941,0.03700486890899941
585,1,0.7724813593740195,0.4833215924844244,0.47543183190923033
586,0,0.9325327687860566,0.9452710125802067,0.9376828825611105
587,1,0.7028051214388449,0.6981467276317417,0.6942548898744398
588,0,0.05830855636488064,0.05038012129837731,0.03786059527438071
589,0,0.4529559495002632,0.4284303884293574,0.47963942166340146
590,0,0.09524500376295632,0.1057121535662624,0.10748944924130711
591,1,0.9797343724855017,0.9863580281000329,0.9839146207140084
592,1,0.8943792694770363,0.8933666333318506,0.8818683486240919
593,1,0.9851210919200422,0.9898110490606264,0.9901648219974006
594,1,0.22359079164391166,0.213436925094425,0.2663883191999137
595,0,0.08653689120938345,0.14071507636591607,0.1332228395827327
596,1,0.9822837037186077,0.989368233155797,0.9867133100061567
597,1,0.3396177664381538,0.4804611594275531,0.4817135483585445
598,0,0.20905071375841716,0.19829211745554617,0.1783048902970248
599,0,0.13216076842399244,0.13336518578794865,0.14876629929365714
600,1,0.8933399840015619,0.9240148710935485,0.9241884250514051
601,0,0.103466478832761,0.10298123392612808,0.11459746823161117
602,0,0.11839737401814328,0.11840598394544477,0.11937426427977003
603,0,0.6517034880369106,0.653529431174936,0.6516396906454555
604,1,0.9678320986317441,0.9585717611071585,0.9622127218216985
605,0,0.06614093377199118,0.05183161149565835,0.05568042685586093
606,0,0.08362737909363799,0.0802387604897809,0.07811905597707393
607,1,0.05782840738976889,0.05963773117860336,0.06545600175023165
608,0,0.7366571304049242,0.7353899328484116,0.72867098753854
609,0,0.6892454255399532,0.729673895808394,0.7286359981227926
610,0,0.1258437846314163,0.13237437952005965,0.11573591306909899
611,1,0.8630304328036827,0.8368829337894094,0.8125318781708079
612,0,0.0629353524533227,0.060034332990301045,0.05433096099106638
613,0,0.05364641477265113,0.03961539084832617,0.04390330364835546
614,0,0.040738351770034896,0.03129051951392275,0.031174606201022123
615,0,0.08528742302628232,0.07923824592480112,0.08281893161750314
616,1,0.8583304563865065,0.8668541597394255,0.9054572303994748
617,1,0.8434790252325088,0.8431190583497999,0.7769607479067616
618,1,0.8988935883653698,0.9127495604326457,0.9252666861063544
619,1,0.7252452222480066,0.7251264515764179,0.7817003849468834
620,0,0.04773197017000273,0.05816726294831359,0.0559119430970078
621,1,0.18800162716841673,0.20475756517965987,0.20762820911825822
622,1,0.9881916730212187,0.9890858267602566,0.9833643696386747
623,0,0.07309912796307405,0.07672413938147857,0.0745434250179376
624,1,0.8917930041807345,0.875842412460916,0.8890398755117974
625,1,0.7494453333209813,0.7578670235936764,0.7630460005388583
626,0,0.082462142888964,0.07108940081561753,0.08030482712915098
627,0,0.07737945328355977,0.04427072131658428,0.05319535624560805
628,0,0.08323000444833915,0.08672447718426403,0.08780537332224952
629,0,0.02018382700569581,0.025016076085322983,0.02460048241509479
630,0,0.20336832813890654,0.2007072721978601,0.22515102218637711
631,0,0.058615566421145876,0.04157865405827959,0.03446267004318453
632,0,0.08369308199452775,0.10028905590878583,0.10539936130155599
633,1,0.7564424197223932,0.7723922101175464,0.7457767212326907
634,0,0.0894645732139595,0.060416781175854375,0.07126906331220997
635,0,0.07944357380330347,0.07681465917065865,0.08341361481824754
636,0,0.12355406341646777,0.10791173380075085,0.10705872298528203
637,0,0.0447949943795025,0.05617375267928096,0.05465303124569083
638,1,0.9263346189760812,0.9396269097278721,0.938737762384227
639,0,0.15505501672670585,0.17386406666533902,0.22583516379824015
640,1,0.9235483795715798,0.9404913091401959,0.9367064263104906
641,0,0.9407606442833514,0.9510330828115819,0.9431600235715056
642,1,0.9916117731935592,0.991106961515147,0.9891061963372358
643,0,0.010948119432174237,0.01839887825347195,0.02004333624310611
644,0,0.08082010371430697,0.07881494870811301,0.08505903319500631
645,0,0.029939625351100785,0.022695326229686657,0.02594937920273643
646,0,0.13697121180285193,0.1329938610387194,0.12970603038507497
647,0,0.016749036567349683,0.024572787311669106,0.02457301603765202
648,1,0.27477387043304363,0.2991596513227049,0.29199844256408347
649,1,0.9891888588854361,0.9907302155993251,0.9867187954160851
650,0,0.06835564384253646,0.05193376542901645,0.05090895474408404
651,1,0.8183095134281532,0.8192070680188038,0.8221337333379563
652,0,0.041702104476385116,0.024600221189434716,0.02467777405946504
653,0,0.03941297664813234,0.02734084409605583,0.030355543935317676
654,0,0.08721675277805796,0.08361667961364976,0.09130040456344453
655,1,0.21704748948208474,0.2374236930292035,0.24170860333088653
656,0,0.057903828754729894,0.07216472970946831,0.08103796630625533
657,1,0.5247995834256025,0.5191609404166942,0.49751031759016223
658,0,0.06953665543731287,0.06419506664353239,0.06937231532875414
659,0,0.4116224180357563,0.39062313279819655,0.38216131040795803
660,0,0.31627764239300254,0.3125923999301564,0.2797026376222648
661,0,0.10337452225203746,0.09968107216669876,0.09913959568226022
662,0,0.0723458933366832,0.08907521249441357,0.10537961683013841
663,1,0.984580787558002,0.987271449194753,0.9891459138712166
664,1,0.8988410580223318,0.8845301750615713,0.8702328697119576
665,0,0.058905706592409,0.06552723368776023,0.07012468748175105
666,0,0.06940640808774785,0.02999491222228173,0.03649712633091358
667,0,0.17976800824883032,0.18430865497500432,0.18444399658380772
668,0,0.26270077496059857,0.2517172307085231,0.24339921580735807
669,0,0.9947990830978591,0.9954526557059705,0.9953049041630597
670,1,0.9483226030284967,0.9621017282680885,0.9629381879962284
671,0,0.0690210815526788,0.08041975700356153,0.06231727310864453
672,1,0.9800463724475746,0.9893474395770482,0.9844927942097935
673,1,0.6900408382728719,0.7242708342807667,0.7225342822566384
674,1,0.8533225526156797,0.7758639140590586,0.785750153313166
675,0,0.2901780828662941,0.29990668100273615,0.2943937797217219
676,1,0.8681669869881509,0.8938524896232221,0.8998891009695631
677,1,0.7718912137428474,0.7625097618989841,0.7290981409214707
678,0,0.12731202035637043,0.12351695059980752,0.12468404632050781
679,1,0.9747408816100146,0.9819590247854613,0.9772419439576607
680,0,0.08017795646701267,0.09146662321876278,0.08844860349577524
681,0,0.0574491128708962,0.0651072071366879,0.06425176885745218
682,0,0.09798400541363347,0.056824064285750174,0.04669822262088649
683,1,0.6398358939174442,0.625430840821007,0.6069355311232949
684,1,0.534940519863865,0.5096500501023989,0.5690757922342308
685,1,0.6063038289594965,0.6439334190917201,0.596070352847438
686,0,0.06895572873667509,0.050314092245362145,0.052190925759921375
687,0,0.18574623612096666,0.19358173701915016,0.20423790966115452
688,0,0.7411896022618207,0.7579927188542431,0.7598054073221311
689,0,0.08528742302628232,0.07923824592480112,0.08281893161750314
690,1,0.8888736322940601,0.8985891705825334,0.8926969649519544
691,1,0.9863309134947061,0.9898314468695609,0.9861992846639934
692,0,0.07181151379535977,0.06725493414955074,0.07729109591232466
693,1,0.9936263161143524,0.9955575684559766,0.9951623449257617
694,0,0.19485987110788908,0.21735770624118914,0.1992521252688897
695,0,0.11152648201514356,0.10754430655700387,0.10537007374201696
696,1,0.8712160099702981,0.8253263745735707,0.8079951215972674
697,0,0.061801690390601884,0.06278981646670605,0.05989421307141133
698,0,0.5567270340024041,0.5565281248508592,0.5696468387788687
699,0,0.6375002405126925,0.6629654090344715,0.6451872418914573
700,0,0.023866797163661867,0.026481559597889195,0.019803814822687504
701,1,0.9941912099687102,0.9963326431592653,0.9947391594638545
702,0,0.023946023396428217,0.033455523181630045,0.03166846639758155
703,0,0.03567926556198472,0.029820391348819107,0.031241819166087374
704,0,0.06216579474207007,0.045922793862120344,0.04791415720136804
705,0,0.144213045523795,0.15315046573693603,0.13856958245490075
706,0,0.0889936009354574,0.07231851401920612,0.08169723684820081
707,1,0.48993002536527375,0.3973962348760221,0.43442529409143493
708,0,0.07282188848985782,0.07661041646324117,0.08061817505358837
709,0,0.06769692268222946,0.03303330022567468,0.03662925852130777
710,0,0.0563094844976399,0.0490017360421362,0.049077776482057064
711,1,0.9048449313255211,0.9118020368175739,0.9226984491698055
712,1,0.9393856317218628,0.9538441446211615,0.9513968884431645
713,0,0.2976925204313084,0.2872801710518487,0.29113078744400667
714,0,0.08783255328767683,0.08021387126870991,0.08242749475551818
715,0,0.037001187589880316,0.02905075336101818,0.03266366643717053
716,0,0.07533926717910931,0.16829351661554423,0.13426158644686859
717,0,0.0723970368371642,0.06794646300604339,0.07746649138041568
718,0,0.12183412786254279,0.12488472475209161,0.12886937584378197
719,1,0.6305545408024881,0.6403838152970376,0.6257560825431939
720,0,0.40424410622453283,0.33671507664596395,0.39016137980888416
721,1,0.9403428589314937,0.949679096167909,0.9567180544369505
722,1,0.7831160424453197,0.7872020471234727,0.7654726183623343
723,0,0.0962939083288128,0.08797872414436646,0.07968792149905703
724,0,0.10205186190077953,0.11040449983398674,0.11720162447462548
725,0,0.06520809131716902,0.07512427440973096,0.07594803345998864
726,0,0.07142776008131756,0.08976672860695371,0.11937767660781072
727,1,0.9713790996461831,0.9775464827046594,0.9677498007263828
728,1,0.247372665305092,0.2747435256351254,0.2525339469840824
729,0,0.09286959867605103,0.08397063683584904,0.09337836242837708
730,0,0.12731202035637043,0.12351695059980752,0.12468404632050781
731,1,0.5764314459682395,0.5898243600929135,0.5899086194027688
732,0,0.2919419112097675,0.3021296904312958,0.30333921578247525
733,1,0.9937575567076984,0.9940617724502891,0.9931914035320741
734,1,0.9954651372917233,0.9958166002143165,0.995063353270589
735,1,0.1071622424508738,0.10726755660181679,0.0975927505296106
736,1,0.10942110089338822,0.10708140966837268,0.11781190475637902
737,1,0.7888503351932009,0.8023682104517557,0.8093154363441181
738,1,0.3370118561077411,0.516076726032144,0.549733760959604
739,1,0.34927839697690094,0.32773947237377604,0.3237644177732479
740,0,0.09390838165476235,0.10181245901908001,0.1068904470851268
741,0,0.07276534687901604,0.07790119413601353,0.07825861635920003
742,0,0.15011168430145963,0.19861238922296687,0.16515870282291567
743,0,0.07259898801164057,0.06592787061549578,0.06520128467743413
744,0,0.1310206050311936,0.11600743134293355,0.11038068269755985
745,1,0.983054810116612,0.9857567393624994,0.9857650455753889
746,0,0.08061574610819758,0.05960963134499871,0.057979241335674815
747,1,0.9285993951653719,0.9357024916548068,0.9344674942575422
748,1,0.46038742632754853,0.37113796159103923,0.4557763177829535
749,0,0.2009926654484034,0.18594655479415367,0.16794641648206077
750,0,0.10295628886336537,0.09809803508459221,0.10045024792713123
751,0,0.8843863156393083,0.8887269626160456,0.8799677522918976
752,0,0.027020150946343476,0.036999313788545526,0.041078423663304
753,1,0.7532572784432778,0.7336901399054709,0.7403345740628766
754,0,0.15748025107505853,0.113671866936953,0.14124526509664592
755,1,0.9930921434488599,0.9951677890380084,0.9939960671700673
756,1,0.9555313117785117,0.9583905965506353,0.953488177992819
757,0,0.06319960761177809,0.08329177445104682,0.06648605738991263
758,0,0.05480937143076051,0.04277665408816555,0.04433208683537889
759,0,0.08639968865060588,0.08942623278218638,0.0877861597908189
760,1,0.9304021812758551,0.935928423073446,0.9208014023321918
761,1,0.7272101083492158,0.7290819426000713,0.7518962467224131
762,1,0.9611930613868163,0.9747398538739519,0.9647715873270902
763,0,0.27469407598535595,0.2682352429437866,0.282924816571799
764,1,0.9439242817128722,0.9520453920945228,0.954523338224433
765,0,0.07670177603255346,0.08086038637289511,0.08254470178147881
766,1,0.042134367441979584,0.027976506871541486,0.032797844183648006
767,1,0.9525287116821045,0.9593042802550572,0.9537931809047827
768,0,0.08528241493698088,0.08795554938288808,0.0848182323138602
769,0,0.04299600252777895,0.02939037215473596,0.03722407603464218
770,0,0.08482885569870552,0.0840281504470966,0.08242811564288366
771,0,0.08379937107178724,0.08364625642002663,0.08712955982680085
772,0,0.09027244838436553,0.09144020927017012,0.09935116066824697
773,1,0.7490307142835746,0.7139059941946501,0.8155361556532044
774,0,0.18113811113499081,0.19476946793600558,0.22307640573231252
775,0,0.10219805388711554,0.10070518558225847,0.09704260444384659
776,0,0.08783255328767683,0.08021387126870991,0.08242749475551818
777,1,0.9936818107282818,0.9960972821741518,0.9935399129970701
778,0,0.08845726427842794,0.09356529872216786,0.09447487229315141
779,0,0.0625247084931,0.05057282172372301,0.06125224887987365
780,0,0.0477552607632551,0.03578497044376037,0.03440972619923798
781,0,0.03733832386307585,0.02785496951081344,0.028703600546013255
782,0,0.05609665766677519,0.05973326287975612,0.06507502021301698
783,0,0.6858810190829115,0.7234572089799816,0.7056917579286143
784,0,0.3278464086312185,0.3292520628564078,0.3397716265289075
785,0,0.10772593986366909,0.09961118692172034,0.10002172767166133
786,0,0.08831205116525905,0.08691789431384679,0.09151384538760848
787,1,0.9030595745050589,0.8730401222732417,0.8727977651741479
788,1,0.8888736322940601,0.8985891705825334,0.8926969649519544
789,0,0.07741957597180903,0.07775100903855627,0.08608170515127099
790,0,0.07622871653323464,0.06808912755637461,0.053369724855319295
791,0,0.08210610609324273,0.07043858638923885,0.08956200780412642
792,1,0.8201555989542562,0.8645529929454353,0.8881089094337656
793,1,0.08153919558207669,0.0803525104996013,0.07028993035207974
794,0,0.39278778423046845,0.3889723734154297,0.41142178258424306
795,1,0.9068849381307901,0.89833430135124,0.8991496257307658
796,1,0.8460694533945,0.8541382401392051,0.8435513644128955
797,0,0.035860089966091364,0.029894978057038897,0.030058562279696607
798,0,0.32785627005730583,0.31709767482295953,0.3201005611967484
799,1,0.9678304031126884,0.9688383680535012,0.9626921887563792
800,1,0.07612860373079146,0.060627589542267005,0.053015567872817665
801,0,0.07509422771250579,0.08101020866196475,0.07680682950698983
802,1,0.15028965994589474,0.15879947208981288,0.17698656234285962
803,0,0.06058803674442599,0.044000598763250416,0.036873017885666555
804,0,0.12448685861460679,0.11985177057158693,0.106443718637934
805,0,0.33970696042043086,0.3171006815197623,0.31608378020442934
806,0,0.02365216323151765,0.029399380223289702,0.028417340451744256
807,0,0.028902338488134092,0.02247961349720626,0.02514073930798078
808,0,0.08772429706509229,0.06368422405599977,0.06777467914698311
809,0,0.021348580434096372,0.026844581710553653,0.025695632977334546
810,1,0.9815088283765062,0.9840027859165668,0.9812510184667831
811,1,0.749520594142731,0.7251254824828729,0.7594733256695949
812,1,0.7600902277540994,0.7913714583675113,0.7638599354512774
813,0,0.026136476550365603,0.019768855975140255,0.022052004743601646
814,0,0.173668549263999,0.16049487556839778,0.15555389134106393
815,0,0.49422684178133314,0.506521831797582,0.48435768322354256
816,0,0.07259898801164057,0.06592787061549578,0.06520128467743413
817,0,0.07791386851205821,0.08118837207295987,0.07870142954345569
818,0,0.33691282140979034,0.3214476422671774,0.3120234963136492
819,0,0.7831160424453197,0.7872020471234727,0.7654726183623343
820,0,0.0853766982943575,0.08611709442315854,0.0852263740556669
821,1,0.8946034487085995,0.888450067436379,0.8881233096684751
822,0,0.03157544917806266,0.02776845104526769,0.028778210811513584
823,1,0.8407074146374098,0.8507768030187812,0.8062433131510843
824,0,0.09866210718606731,0.09578937236385596,0.09916923939816388
825,0,0.08158446265596966,0.07930702279812599,0.08080224625831374
826,0,0.09834821206202309,0.09829964984517649,0.09920120617904385
827,1,0.4841753698147812,0.6928545277155563,0.6850319817360353
828,0,0.08640518983921855,0.0950814405887149,0.09007829993019321
829,0,0.07334819036864229,0.07001244385437627,0.07718542993028546
830,0,0.07849281569890088,0.07764846751795339,0.08057971066461461
831,0,0.037001187589880316,0.02905075336101818,0.03266366643717053
832,0,0.08163892368621531,0.08512612839796468,0.08343264100212211
833,0,0.07868052418285651,0.07974585617738254,0.0838588488088731
834,0,0.22862451212834375,0.25586345945424727,0.24685455882994448
835,0,0.08566095059120046,0.03808606197913399,0.03495389652319722
836,0,0.1095070074968314,0.05222285060088491,0.04340413338570537
837,0,0.016000447701390863,0.01839182603911202,0.01716219101008622
838,0,0.1493326227621974,0.16143650475440302,0.15304284251048772
839,1,0.9954194697114184,0.9960633078627603,0.9961640796569391
840,0,0.07823428153378022,0.07639251461952394,0.0804434853827417
841,1,0.9909156644525587,0.9744488223619666,0.9733098699020698
842,0,0.13509906765633456,0.06582149538345901,0.06284227652593335
843,1,0.420946014234824,0.4057426690017124,0.40336461113675065
844,1,0.9196676593962398,0.942905912736957,0.934033123548574
845,0,0.2177298978803607,0.2269020936760887,0.22951451377490048
846,1,0.31854889450432566,0.4115396296351027,0.4661006221336758
847,0,0.49511391588870696,0.4796699491460067,0.46270270649691364
848,0,0.012489654346150736,0.017798517629754887,0.014933002230162489
849,0,0.06410910814846835,0.03285799544034764,0.03831283047107333
850,0,0.8666995569198908,0.855383433938921,0.8643267129889692
851,0,0.20225075509847226,0.12927256666095205,0.14715904419639395
852,0,0.6159405924507225,0.605028627784939,0.6397060285032564
853,1,0.7054905555888137,0.6996779195227117,0.7080931118862633
854,1,0.7617723205740238,0.7853346696754647,0.7991491639857665
855,1,0.9892986925753408,0.9937187606427771,0.994131623171396
856,0,0.10095532583382615,0.058226729060687744,0.0636511007379596
857,0,0.07282188848985782,0.07661041646324117,0.08061817505358837
858,1,0.9323990348223857,0.9410323014424825,0.9556117474345045
859,0,0.04113401218948366,0.02781084192842802,0.03275654669745085
860,0,0.7979910956931865,0.7879432301616289,0.7871707794175641
861,1,0.32328235010702283,0.3110497463506157,0.3315149760488251
862,1,0.9423676209315796,0.9431311662450382,0.941784630258546
863,0,0.3142429004656111,0.2994017801232577,0.2892745468756211
864,0,0.048964564190862335,0.04466283440953961,0.04321030124608133
865,0,0.0987025253890628,0.10472758661120925,0.09830618721592077
866,1,0.9908545137763796,0.9928768889430998,0.9923398553074291
867,0,0.04045733844917388,0.02570831729333744,0.030381770388040522
868,0,0.10337452225203746,0.09968107216669876,0.09913959568226022
869,0,0.062379354400722106,0.06499981893276205,0.059625446210944975
870,0,0.07811203250969545,0.09353284839908217,0.0818673585776669
871,0,0.07164221722545616,0.07642486968604456,0.0732060040321032
872,0,0.05110415164531653,0.03767214722903785,0.039566357430962894
873,1,0.9914967429623176,0.9922472885062594,0.9918906780967908
874,1,0.08072982044458243,0.08190342282305449,0.08507364940505219
875,1,0.9868825227998281,0.9912209028959361,0.9897973729990803
876,1,0.7250255918518631,0.7408613107902796,0.7170052642688828
877,0,0.10825973911138966,0.09904418990980889,0.09397702832508002
878,0,0.06596214934436907,0.047559533837736014,0.04376878588406227
879,0,0.865862400993597,0.7893245965686558,0.7656232192819133
880,1,0.928128026419506,0.9444221352530139,0.9439172072702118
881,1,0.7504425051674392,0.7709641701071633,0.7560571789530494
882,0,0.3663353196418482,0.3850503750702107,0.37611521423510075
883,0,0.08361713649205599,0.08364625642002663,0.08472902535814095
884,0,0.2457913418728163,0.24865190956213035,0.27771196147008087
885,1,0.05992030695635028,0.07573769556944801,0.08353160732958315
886,1,0.8903882457708453,0.8914846647915874,0.866159908580783
887,1,0.038153663356988166,0.04105603397172264,0.04027906617216833
888,0,0.08400316295591861,0.0774297383107579,0.08747032145375605
889,1,0.7370170118211522,0.6686462465038882,0.6710634948675274
890,0,0.33140514054606823,0.3296992591573926,0.3396181386091736
891,0,0.07315630731650838,0.07820538118104572,0.07820543179860016
892,1,0.8883050905323077,0.8919372016998237,0.8842048731788967
893,0,0.19908623462437885,0.20680367746432007,0.22065349844523685
894,1,0.9944735516347105,0.994433385248893,0.9922625217501619
895,0,0.08639968865060588,0.08942623278218638,0.0877861597908189
896,0,0.05918673076345244,0.04911699288031518,0.030997204123751163
897,0,0.07849368396308035,0.07777307830493625,0.07907791705333694
898,0,0.23412381124052206,0.21368171027788596,0.19234245985444037
899,0,0.08490068686758671,0.09695942563670684,0.09613497894114223
900,0,0.10638938902035826,0.10288830404794105,0.12230538265013838
901,0,0.0426092858726209,0.03286552125078669,0.027117342112549576
902,0,0.11884086790474925,0.09726683182336511,0.09293853011317908
903,1,0.06374471979033353,0.06209177948263933,0.0650605462386905
904,0,0.08639968865060588,0.08942623278218638,0.0877861597908189
